276900210,2016-09-20,218549862,2769,92.56
101300207,2016-09-20,256298595,1013,40.64
276900211,2016-09-20,286659823,2769,41.46
136100210,2016-09-20,290891982,1361,96.58
101300208,2016-09-20,310933237,1013,96.76
136100211,2016-09-20,310933237,1361,17.17
101300209,2016-09-20,330885271,1013,37.56
276900212,2016-09-20,330885271,2769,66.89
101300210,2016-09-20,376248582,1013,18.93
276900213,2016-09-20,376248582,2769,97.85
109400258,2016-09-20,378591838,1094,18.38
136100212,2016-09-20,430229878,1361,7.91
136100213,2016-09-20,430229878,1361,72.89
136100214,2016-09-20,447562366,1361,37.03
101300211,2016-09-20,515428953,1013,72.52
136100215,2016-09-20,561534562,1361,92.89
136100216,2016-09-20,578148567,1361,83.89
101300212,2016-09-20,619738273,1013,39.34
101300213,2016-09-20,619738273,1013,58.51
136100217,2016-09-20,619738273,1361,45.86
109400259,2016-09-20,635491325,1094,12.68
101300214,2016-09-20,642358315,1013,72.61
136100218,2016-09-20,684562268,1361,87.7
109400260,2016-09-20,729876458,1094,38.33
101300215,2016-09-20,739118188,1013,20.26
377700216,2016-09-20,752708151,3777,72.32
136100219,2016-09-20,830150428,1361,24.46
101300216,2016-09-20,885358189,1013,55.31
136100220,2016-09-20,885358189,1361,78.07
109400261,2016-09-21,017707993,1094,91.14
377700217,2016-09-21,017707993,3777,36.82
136100221,2016-09-21,051285649,1361,87.96
377700218,2016-09-21,051285649,3777,18.06
136100222,2016-09-21,107591739,1361,76.12
136100223,2016-09-21,108961755,1361,90.4
136100224,2016-09-21,118077058,1361,7.49
377700219,2016-09-21,144213961,3777,71.35
109400262,2016-09-21,185618838,1094,66.64
276900214,2016-09-21,193973451,2769,22.01
109400263,2016-09-21,213622911,1094,41.19
109400264,2016-09-21,330885271,1094,11.74
276900215,2016-09-21,330885271,2769,93.64
101300217,2016-09-21,376248582,1013,26.79
109400265,2016-09-21,376248582,1094,55.45
101300218,2016-09-21,443543140,1013,80.64
136100225,2016-09-21,443543140,1361,34.05
101300219,2016-09-21,447562366,1013,98.71
136100226,2016-09-21,447761341,1361,14.2
109400266,2016-09-21,491848431,1094,7.04
136100227,2016-09-21,505679300,1361,72.45
136100228,2016-09-21,515428953,1361,85.5
377700220,2016-09-21,613168328,3777,58.15
276900216,2016-09-21,619738273,2769,64.69
136100229,2016-09-21,635491325,1361,60.96
377700221,2016-09-21,648088570,3777,32.03
276900217,2016-09-21,661266929,2769,33.12
101300220,2016-09-21,729876458,1013,15.74
377700222,2016-09-21,729876458,3777,9.81
136100230,2016-09-21,752708151,1361,20.03
136100231,2016-09-21,796329812,1361,50.15
377700223,2016-09-21,830150428,3777,87.11
101300221,2016-09-22,017707993,1013,52.43
101300222,2016-09-22,031269436,1013,41.13
101300223,2016-09-22,031269436,1013,8.8
136100232,2016-09-22,031269436,1361,13.01
276900218,2016-09-22,031289643,2769,56.88
377700224,2016-09-22,060794278,3777,64.17
276900219,2016-09-22,101575856,2769,84.64
101300224,2016-09-22,108961755,1013,56.63
109400267,2016-09-22,108961755,1094,71.63
377700225,2016-09-22,128282194,3777,15.83
136100233,2016-09-22,212257394,1361,84.03
276900220,2016-09-22,218549862,2769,52.92
136100234,2016-09-22,290891982,1361,9.62
276900221,2016-09-22,299095250,2769,93.77
377700226,2016-09-22,330885271,3777,71.42
101300225,2016-09-22,360513913,1013,55.66
276900222,2016-09-22,376248582,2769,95.67
377700227,2016-09-22,443543140,3777,36.38
101300226,2016-09-22,447562366,1013,22.4
101300227,2016-09-22,447562366,1013,31.01
101300228,2016-09-22,448370910,1013,99.8
377700228,2016-09-22,461717733,3777,28.91
101300229,2016-09-22,505589588,1013,17.82
276900223,2016-09-22,505589588,2769,8.63
136100235,2016-09-22,515428953,1361,29.81
276900224,2016-09-22,515428953,2769,86.62
109400268,2016-09-22,619738273,1094,95.88
276900225,2016-09-22,739118188,2769,41.39
377700229,2016-09-22,739118188,3777,15.91
377700230,2016-09-22,776905552,3777,1.3
136100236,2016-09-22,876114994,1361,69.41
377700231,2016-09-23,017707993,3777,21.17
101300230,2016-09-23,031269436,1013,55.97
101300231,2016-09-23,031269436,1013,82.54
136100237,2016-09-23,060794278,1361,62.84
377700232,2016-09-23,128282194,3777,76.26
377700233,2016-09-23,193973451,3777,91.54
101300232,2016-09-23,213622911,1013,15.9
136100238,2016-09-23,213622911,1361,7.59
109400269,2016-09-23,218549862,1094,25.19
101300233,2016-09-23,265886734,1013,62.04
109400270,2016-09-23,276806076,1094,72.38
276900226,2016-09-23,276806076,2769,87.4
136100239,2016-09-23,286659823,1361,27.0
276900227,2016-09-23,286659823,2769,86.3
109400271,2016-09-23,290891982,1094,15.2
136100240,2016-09-23,290891982,1361,80.09
101300234,2016-09-23,330885271,1013,56.5
101300235,2016-09-23,343681644,1013,20.27
136100241,2016-09-23,360513913,1361,70.72
101300236,2016-09-23,430229878,1013,38.72
136100242,2016-09-23,430229878,1361,53.48
136100243,2016-09-23,448370910,1361,55.15
377700234,2016-09-23,448370910,3777,94.31
101300237,2016-09-23,461717733,1013,88.88
377700235,2016-09-23,473174932,3777,89.65
276900228,2016-09-23,491848431,2769,96.45
276900229,2016-09-23,505589588,2769,1.94
377700236,2016-09-23,515428953,3777,77.44
136100244,2016-09-23,561534562,1361,66.46
101300238,2016-09-23,578148567,1013,89.02
276900230,2016-09-23,642358315,2769,91.57
136100245,2016-09-23,648088570,1361,52.49
377700237,2016-09-23,648088570,3777,22.63
136100246,2016-09-23,661266929,1361,52.37
109400272,2016-09-23,752708151,1094,64.66
136100247,2016-09-23,830150428,1361,13.72
101300239,2016-09-23,885358189,1013,63.3
276900231,2016-09-24,023611278,2769,71.38
136100248,2016-09-24,031269436,1361,19.15
276900232,2016-09-24,031289643,2769,30.05
109400273,2016-09-24,051285649,1094,55.29
377700238,2016-09-24,060794278,3777,46.92
276900233,2016-09-24,110133488,2769,4.52
276900234,2016-09-24,110133488,2769,78.35
136100249,2016-09-24,118077058,1361,64.17
276900235,2016-09-24,212257394,2769,29.86
276900236,2016-09-24,213622911,2769,39.85
101300240,2016-09-24,256298595,1013,95.08
276900237,2016-09-24,310933237,2769,76.15
109400274,2016-09-24,360513913,1094,1.49
136100250,2016-09-24,360513913,1361,72.79
101300241,2016-09-24,378591838,1013,10.44
377700239,2016-09-24,391031719,3777,45.41
276900238,2016-09-24,447761341,2769,80.47
377700240,2016-09-24,447761341,3777,34.16
109400275,2016-09-24,461717733,1094,13.91
136100251,2016-09-24,473174932,1361,6.19
101300242,2016-09-24,491848431,1013,14.02
101300243,2016-09-24,492621787,1013,16.94
136100252,2016-09-24,492621787,1361,63.05
276900239,2016-09-24,561534562,2769,67.01
276900240,2016-09-24,642358315,2769,10.18
377700241,2016-09-24,642358315,3777,72.64
136100253,2016-09-24,687959335,1361,75.7
109400276,2016-09-24,739118188,1094,43.99
377700242,2016-09-24,796329812,3777,22.06
109400277,2016-09-24,817355585,1094,73.21
101300244,2016-09-24,830150428,1013,83.17
136100254,2016-09-24,885358189,1361,33.6
377700243,2016-09-25,031289643,3777,93.89
377700244,2016-09-25,051285649,3777,50.76
136100255,2016-09-25,097912811,1361,22.77
276900241,2016-09-25,097912811,2769,53.0
377700245,2016-09-25,108961755,3777,80.25
276900242,2016-09-25,110133488,2769,64.7
377700246,2016-09-25,118077058,3777,68.64
377700247,2016-09-25,119257029,3777,78.43
109400278,2016-09-25,193973451,1094,68.2
136100256,2016-09-25,193973451,1361,52.21
109400279,2016-09-25,218549862,1094,43.62
101300245,2016-09-25,265886734,1013,6.9
101300246,2016-09-25,290891982,1013,21.06
101300247,2016-09-25,310933237,1013,18.6
109400280,2016-09-25,430229878,1094,70.76
101300248,2016-09-25,443543140,1013,30.66
101300249,2016-09-25,447761341,1013,60.78
276900243,2016-09-25,449340127,2769,3.41
377700248,2016-09-25,449340127,3777,97.47
276900244,2016-09-25,461717733,2769,92.38
101300250,2016-09-25,491848431,1013,1.29
109400281,2016-09-25,492621787,1094,44.6
136100257,2016-09-25,505679300,1361,85.47
109400282,2016-09-25,547995183,1094,19.59
109400283,2016-09-25,613168328,1094,61.04
109400284,2016-09-25,642358315,1094,67.94
109400285,2016-09-25,648088570,1094,65.22
276900245,2016-09-25,729876458,2769,51.74
101300251,2016-09-25,739118188,1013,54.41
377700249,2016-09-25,752708151,3777,46.89
109400286,2016-09-25,813944979,1094,64.6
377700250,2016-09-25,876114994,3777,20.67
109400287,2016-09-26,023611278,1094,0.84
377700251,2016-09-26,031269436,3777,89.46
377700252,2016-09-26,031269436,3777,9.07
136100258,2016-09-26,031289643,1361,64.21
136100259,2016-09-26,097912811,1361,23.26
276900246,2016-09-26,185618838,2769,99.5
136100260,2016-09-26,193973451,1361,67.37
377700253,2016-09-26,212257394,3777,1.07
101300252,2016-09-26,213622911,1013,33.77
377700254,2016-09-26,213622911,3777,28.64
136100261,2016-09-26,234101312,1361,32.01
136100262,2016-09-26,234101312,1361,82.82
276900247,2016-09-26,234101312,2769,46.99
377700255,2016-09-26,276806076,3777,43.59
136100263,2016-09-26,290891982,1361,62.32
136100264,2016-09-26,310933237,1361,31.02
101300253,2016-09-26,330885271,1013,25.33
276900248,2016-09-26,330885271,2769,37.29
276900249,2016-09-26,343681644,2769,68.56
276900250,2016-09-26,343681644,2769,77.02
377700256,2016-09-26,343681644,3777,45.1
276900251,2016-09-26,360513913,2769,4.83
377700257,2016-09-26,376248582,3777,59.49
377700258,2016-09-26,447761341,3777,96.43
276900252,2016-09-26,448370910,2769,99.1
101300254,2016-09-26,461717733,1013,95.48
109400288,2016-09-26,461717733,1094,93.14
377700259,2016-09-26,461717733,3777,33.76
377700260,2016-09-26,473174932,3777,66.74
276900253,2016-09-26,491848431,2769,86.91
101300255,2016-09-26,505679300,1013,82.38
276900254,2016-09-26,547995183,2769,71.93
136100265,2016-09-26,578148567,1361,92.83
109400289,2016-09-26,721728168,1094,71.56
377700261,2016-09-26,721728168,3777,7.4
101300256,2016-09-26,739118188,1013,21.9
109400290,2016-09-26,796329812,1094,46.12
136100266,2016-09-26,813944979,1361,17.63
101300257,2016-09-26,830150428,1013,81.19
109400291,2016-09-26,876114994,1094,33.01
136100267,2016-09-26,876114994,1361,31.54
109400292,2016-09-27,031289643,1094,60.72
109400293,2016-09-27,031289643,1094,98.44
101300258,2016-09-27,101575856,1013,30.39
377700262,2016-09-27,108961755,3777,54.04
377700263,2016-09-27,144213961,3777,52.06
136100268,2016-09-27,147824776,1361,60.29
109400294,2016-09-27,185618838,1094,33.94
101300259,2016-09-27,193973451,1013,2.26
276900255,2016-09-27,212257394,2769,96.62
377700264,2016-09-27,212257394,3777,56.09
101300260,2016-09-27,213622911,1013,77.94
109400295,2016-09-27,234101312,1094,77.96
136100269,2016-09-27,234101312,1361,32.32
276900256,2016-09-27,290891982,2769,29.19
377700265,2016-09-27,290891982,3777,55.46
276900257,2016-09-27,299095250,2769,23.2
377700266,2016-09-27,330885271,3777,81.36
101300261,2016-09-27,449340127,1013,67.72
101300262,2016-09-27,449340127,1013,99.43
276900258,2016-09-27,449340127,2769,12.77
276900259,2016-09-27,461717733,2769,5.23
109400296,2016-09-27,491848431,1094,49.52
276900260,2016-09-27,515428953,2769,15.04
109400297,2016-09-27,547995183,1094,40.4
109400298,2016-09-27,613168328,1094,26.45
136100270,2016-09-27,648088570,1361,55.66
377700267,2016-09-27,661266929,3777,86.23
109400299,2016-09-27,684562268,1094,54.86
101300263,2016-09-27,687959335,1013,9.97
276900261,2016-09-27,721728168,2769,14.93
109400300,2016-09-27,752708151,1094,85.37
136100271,2016-09-27,752708151,1361,39.67
136100272,2016-09-27,776905552,1361,38.94
136100273,2016-09-27,776905552,1361,5.19
276900262,2016-09-27,796329812,2769,4.98
276900263,2016-09-27,813944979,2769,0.14
136100274,2016-09-27,817355585,1361,1.94
136100275,2016-09-27,885358189,1361,50.99
101300264,2016-09-28,017707993,1013,55.45
276900264,2016-09-28,017707993,2769,62.23
101300265,2016-09-28,023611278,1013,14.49
101300266,2016-09-28,108961755,1013,12.16
101300267,2016-09-28,110133488,1013,48.61
109400301,2016-09-28,118077058,1094,97.73
276900265,2016-09-28,118077058,2769,73.82
109400302,2016-09-28,193973451,1094,73.57
276900266,2016-09-28,218549862,2769,32.07
101300268,2016-09-28,234101312,1013,82.16
136100276,2016-09-28,234101312,1361,96.65
276900267,2016-09-28,290891982,2769,17.67
101300269,2016-09-28,299095250,1013,54.38
109400303,2016-09-28,343681644,1094,99.0
101300270,2016-09-28,360513913,1013,88.55
276900268,2016-09-28,376248582,2769,6.55
377700268,2016-09-28,376248582,3777,36.04
101300271,2016-09-28,378591838,1013,24.88
109400304,2016-09-28,391031719,1094,24.44
276900269,2016-09-28,430229878,2769,84.81
276900270,2016-09-28,473174932,2769,64.81
136100277,2016-09-28,491848431,1361,70.86
109400305,2016-09-28,561534562,1094,41.02
101300272,2016-09-28,613168328,1013,99.22
377700269,2016-09-28,687959335,3777,72.97
101300273,2016-09-28,739118188,1013,24.63
136100278,2016-09-28,739118188,1361,19.64
276900271,2016-09-28,739118188,2769,44.7
276900272,2016-09-28,752708151,2769,22.14
101300274,2016-09-28,796329812,1013,37.41
377700270,2016-09-28,813944979,3777,57.06
109400306,2016-09-28,885358189,1094,14.73
377700271,2016-09-29,017707993,3777,9.28
109400307,2016-09-29,023611278,1094,18.16
136100279,2016-09-29,023611278,1361,88.0
101300275,2016-09-29,031269436,1013,28.68
276900273,2016-09-29,060794278,2769,22.75
101300276,2016-09-29,097912811,1013,9.86
109400308,2016-09-29,101575856,1094,59.39
136100280,2016-09-29,107591739,1361,24.96
136100281,2016-09-29,212257394,1361,62.35
377700272,2016-09-29,218549862,3777,51.51
136100282,2016-09-29,234101312,1361,62.74
377700273,2016-09-29,286659823,3777,45.55
136100283,2016-09-29,461717733,1361,33.04
101300277,2016-09-29,473174932,1013,58.75
136100284,2016-09-29,475684549,1361,21.41
276900274,2016-09-29,475684549,2769,39.62
377700274,2016-09-29,491848431,3777,8.11
377700275,2016-09-29,578148567,3777,82.05
276900275,2016-09-29,613168328,2769,18.1
377700276,2016-09-29,648088570,3777,96.24
101300278,2016-09-29,684562268,1013,24.9
276900276,2016-09-29,684562268,2769,71.4
377700277,2016-09-29,687959335,3777,53.37
109400309,2016-09-29,721728168,1094,64.86
101300279,2016-09-29,817355585,1013,40.65
276900277,2016-09-30,017707993,2769,48.93
101300280,2016-09-30,031269436,1013,46.8
377700278,2016-09-30,051285649,3777,63.49
377700279,2016-09-30,097912811,3777,17.94
276900278,2016-09-30,101575856,2769,0.93
136100285,2016-09-30,107591739,1361,90.82
276900279,2016-09-30,107591739,2769,79.12
377700280,2016-09-30,108961755,3777,89.23
136100286,2016-09-30,110133488,1361,12.45
136100287,2016-09-30,110133488,1361,38.26
109400310,2016-09-30,128282194,1094,19.02
109400311,2016-09-30,135127654,1094,27.71
377700281,2016-09-30,147824776,3777,88.23
101300281,2016-09-30,185618838,1013,32.46
101300282,2016-09-30,185618838,1013,51.89
276900280,2016-09-30,193973451,2769,55.16
101300283,2016-09-30,299095250,1013,6.04
377700282,2016-09-30,299095250,3777,44.91
276900281,2016-09-30,330885271,2769,80.05
136100288,2016-09-30,378591838,1361,96.88
276900282,2016-09-30,378591838,2769,34.23
101300284,2016-09-30,430229878,1013,32.9
109400312,2016-09-30,447562366,1094,78.1
101300285,2016-09-30,449340127,1013,9.15
109400313,2016-09-30,461717733,1094,58.88
136100289,2016-09-30,475684549,1361,51.95
101300286,2016-09-30,491848431,1013,94.56
109400314,2016-09-30,505589588,1094,62.83
377700283,2016-09-30,578148567,3777,4.46
101300287,2016-09-30,619738273,1013,19.85
101300288,2016-09-30,687959335,1013,60.95
136100290,2016-09-30,721728168,1361,3.67
136100291,2016-09-30,796329812,1361,26.18
109400315,2016-09-30,813944979,1094,69.84
101300289,2016-09-30,817355585,1013,64.59
